timestamps,TP9,AF7,AF8,TP10,Right AUX
1744258621.460,-64.453,-51.758,-190.918,-32.715,-109.863
1744258621.464,-74.707,-41.016,-191.895,-47.852,-62.988
1744258621.468,44.922,-20.508,76.172,6.348,-36.621
1744258621.471,73.730,-16.602,124.512,15.137,-110.840
1744258621.475,-34.180,-33.691,-132.812,-30.762,-142.578
1744258621.479,-77.637,-34.668,-219.727,-44.434,-83.984
1744258621.483,15.625,-16.113,17.578,6.348,-17.090
1744258621.487,72.754,-6.836,156.250,10.254,-36.133
1744258621.491,-10.254,-22.461,-47.363,-34.668,-75.195
1744258621.495,-89.355,-28.320,-220.215,-48.828,-42.480
1744258621.499,-30.273,-11.230,-41.504,-30.762,-13.672
1744258621.503,63.477,-0.977,167.480,2.441,55.664
1744258621.507,12.207,-27.344,23.926,-21.973,36.133
1744258621.511,-102.539,-44.434,-223.633,-64.941,-52.734
1744258621.514,-80.566,-29.297,-146.973,-48.828,-55.176
1744258621.518,34.668,-9.766,125.000,-0.977,-48.828
1744258621.522,41.504,-14.160,115.234,-1.465,-16.602
1744258621.526,-66.895,-36.621,-164.551,-41.016,18.555
1744258621.530,-86.426,-37.109,-191.895,-43.945,-22.461
1744258621.534,16.113,-20.020,82.520,-2.930,-20.508
1744258621.538,44.922,-23.926,136.719,14.648,-60.547
1744258621.542,-51.270,-41.992,-104.492,-54.199,-112.793
1744258621.546,-110.840,-50.781,-217.773,-79.590,-33.203
1744258621.550,-27.344,-38.574,-13.672,-31.250,39.551
1744258621.554,45.410,-26.855,141.113,-6.836,23.438
1744258621.557,-30.762,-40.527,-36.133,-44.922,-53.223
1744258621.561,-118.164,-50.293,-240.234,-67.383,-84.961
1744258621.565,-60.547,-32.715,-98.633,-29.297,-41.992
1744258621.569,37.598,-17.090,137.207,3.906,-28.320
1744258621.573,11.230,-24.414,48.828,-25.879,-60.547
1744258621.577,-93.262,-37.109,-207.031,-69.824,-85.449
1744258621.581,-88.379,-32.227,-164.551,-58.105,-15.137
1744258621.585,18.066,-20.996,97.168,-11.230,46.875
1744258621.589,33.691,-20.996,113.770,-13.672,1.465
1744258621.593,-71.289,-38.574,-146.484,-61.523,-65.430
1744258621.596,-101.074,-42.969,-216.797,-59.082,-58.594
1744258621.600,-5.371,-27.832,36.133,-27.344,-33.691
1744258621.604,37.598,-20.020,149.414,3.418,-43.457
1744258621.608,-52.734,-34.668,-82.520,-29.785,-70.312
1744258621.612,-119.141,-43.945,-230.469,-73.242,-77.148
1744258621.616,-43.457,-26.855,-21.484,-30.273,15.625
1744258621.620,41.992,-10.254,170.410,-3.906,45.898
1744258621.624,-17.090,-28.320,11.719,-28.809,-6.348
1744258621.628,-116.699,-51.758,-221.191,-43.945,-3.906
1744258621.632,-78.613,-36.621,-105.469,-39.551,29.785
1744258621.636,31.250,-11.719,163.086,-4.883,-21.973
1744258621.639,17.090,-25.879,95.703,-14.160,-102.539
1744258621.643,-92.773,-49.805,-185.547,-57.617,-74.707
1744258621.647,-88.379,-43.457,-166.016,-29.785,4.883
1744258621.651,26.367,-20.020,108.887,12.695,25.879
1744258621.655,40.039,-22.461,132.324,-24.902,-49.316
1744258621.659,-72.754,-46.387,-131.836,-65.918,-142.578
1744258621.663,-107.910,-42.480,-199.707,-58.594,-75.195
1744258621.667,-7.812,-17.090,53.223,-16.113,-13.672
1744258621.671,38.086,-12.207,170.898,10.254,-6.348
1744258621.675,-54.199,-35.645,-53.223,-28.809,-63.477
1744258621.679,-121.094,-44.922,-224.121,-60.547,-23.926
1744258621.682,-49.805,-21.484,-25.879,-3.418,52.734
1744258621.686,33.691,-6.348,189.453,27.344,-36.133
1744258621.690,-11.719,-17.578,49.316,-20.020,-129.395
1744258621.694,-113.770,-41.992,-211.914,-45.898,-127.441
1744258621.698,-87.891,-40.039,-134.277,-38.086,36.621
1744258621.702,23.438,-19.531,133.301,-11.230,92.285
1744258621.706,17.090,-22.949,94.238,-21.973,-16.602
1744258621.710,-96.680,-44.434,-181.641,-62.988,-9.277
1744258621.714,-107.910,-44.922,-187.012,-67.871,76.660
1744258621.718,-0.977,-29.297,91.309,-17.578,101.074
1744258621.721,28.320,-23.438,140.137,-15.625,53.223
1744258621.725,-65.918,-38.574,-120.605,-62.988,-62.012
1744258621.729,-107.422,-38.086,-206.543,-71.777,-56.152
1744258621.733,-19.531,-17.090,39.551,-26.855,61.035
1744258621.737,31.738,-21.484,160.645,1.465,134.766
1744258621.741,-51.270,-41.504,-59.082,-36.621,27.344
1744258621.745,-123.535,-41.016,-219.238,-83.008,-26.367
1744258621.749,-62.500,-28.320,-52.734,-51.270,8.301
1744258621.753,30.762,-18.066,155.273,-6.348,3.418
1744258621.757,-11.230,-32.227,38.574,-35.156,-86.914
1744258621.761,-113.770,-46.875,-200.684,-81.055,-74.219
1744258621.764,-90.332,-33.691,-129.395,-61.523,9.277
1744258621.768,21.973,-12.695,138.184,-13.672,4.395
1744258621.772,24.902,-17.090,121.094,-14.160,-17.578
1744258621.776,-86.914,-37.109,-145.020,-51.270,-30.762
1744258621.780,-104.980,-38.086,-172.852,-77.148,84.961
1744258621.784,0.977,-25.391,71.777,-30.273,55.664
1744258621.788,40.039,-22.949,138.184,-3.906,-54.199
1744258621.792,-53.711,-38.574,-95.215,-48.340,-55.176
1744258621.796,-112.305,-47.363,-214.355,-62.500,-40.039
1744258621.800,-32.715,-29.785,1.953,-31.738,56.152
1744258621.804,39.062,-19.531,158.691,-7.812,43.457
1744258621.807,-33.203,-38.574,-25.391,-34.180,-7.324
1744258621.811,-122.559,-49.805,-225.586,-70.801,-32.715
1744258621.815,-73.242,-34.668,-86.914,-49.316,-69.824
1744258621.819,24.902,-16.602,150.879,-9.277,-97.168
1744258621.823,-1.953,-17.578,72.266,-20.020,-103.027
1744258621.827,-106.934,-36.621,-183.594,-64.941,-67.871
1744258621.831,-95.703,-40.039,-176.758,-53.223,-70.312
1744258621.835,17.578,-17.090,89.844,-18.066,-23.438
1744258621.839,28.809,-12.207,119.629,-22.949,-20.996
1744258621.843,-84.961,-38.086,-159.668,-70.312,-8.789
1744258621.846,-118.164,-50.293,-222.656,-70.312,10.254
1744258621.850,-12.695,-28.320,43.945,-19.043,18.066
1744258621.854,38.086,-16.113,147.949,-4.883,17.578
1744258621.858,-56.152,-36.133,-84.473,-40.039,-45.898
1744258621.862,-122.070,-46.387,-229.004,-76.172,-93.262
1744258621.866,-42.480,-26.855,-39.551,-44.434,-13.672
1744258621.870,39.062,-9.277,157.715,-11.719,36.133
1744258621.874,-19.531,-26.855,7.324,-26.367,-71.777
1744258621.878,-117.676,-48.340,-238.770,-49.805,-128.906
1744258621.882,-79.590,-37.598,-136.230,-43.457,6.348
1744258621.886,23.438,-17.578,123.047,-5.859,87.891
1744258621.889,10.254,-21.973,67.871,-22.949,-3.906
1744258621.893,-93.262,-42.480,-201.172,-78.613,-68.359
1744258621.897,-100.586,-40.527,-185.059,-67.871,-19.531
1744258621.901,6.348,-19.531,91.797,-0.977,78.125
1744258621.905,30.762,-20.996,121.582,-6.348,59.570
1744258621.909,-73.242,-43.945,-145.508,-59.082,-106.445
1744258621.913,-113.281,-46.387,-226.074,-71.289,-146.973
1744258621.917,-15.625,-12.695,44.434,-20.508,3.906
1744258621.921,41.504,-3.418,177.734,5.859,40.527
1744258621.925,-42.480,-29.785,-52.246,-34.180,-24.414
1744258621.928,-109.863,-39.062,-225.098,-59.570,-29.785
1744258621.932,-36.621,-21.484,-38.086,-26.367,-44.434
1744258621.936,51.270,-13.672,157.227,16.113,-29.297
1744258621.940,7.812,-22.949,25.879,-1.953,-84.961
1744258621.944,-102.539,-46.387,-208.008,-63.477,-123.535
1744258621.948,-89.844,-44.922,-128.906,-60.059,-37.598
1744258621.952,20.020,-22.461,138.184,-5.859,-99.609
1744258621.956,16.602,-28.320,102.539,-14.160,-172.363
1744258621.960,-91.309,-49.316,-175.293,-57.129,-110.840
1744258621.964,-100.586,-33.691,-171.875,-46.875,-30.273
1744258621.968,5.371,-12.695,103.516,-2.930,45.410
1744258621.971,36.133,-22.949,147.949,10.254,16.113
1744258621.975,-54.688,-40.527,-114.746,-36.621,-29.297
1744258621.979,-107.422,-37.109,-208.496,-69.336,41.992
1744258621.983,-20.508,-17.090,34.180,-28.809,70.801
1744258621.987,49.805,-15.137,168.457,0.977,69.336
1744258621.991,-22.949,-28.809,-36.133,-23.438,-6.348
1744258621.995,-107.422,-41.016,-221.191,-62.988,-99.609
1744258621.999,-50.781,-29.297,-56.641,-32.715,13.672
1744258622.003,42.969,-16.602,166.504,23.438,103.027
1744258622.007,1.953,-33.203,43.945,-7.324,51.758
1744258622.011,-94.238,-41.992,-199.707,-74.219,-28.320
1744258622.014,-76.660,-33.691,-131.348,-56.152,-9.277
1744258622.018,25.391,-20.020,124.512,1.465,-21.973
1744258622.022,20.996,-24.414,112.305,-5.371,-46.875
1744258622.026,-89.355,-42.480,-155.273,-46.387,-66.406
1744258622.030,-111.816,-38.086,-197.266,-62.012,-33.203
1744258622.034,-17.578,-20.508,57.617,-27.344,70.801
1744258622.038,21.484,-21.973,139.160,-13.672,17.090
1744258622.042,-69.336,-36.621,-85.938,-52.734,-108.398
1744258622.046,-125.977,-44.922,-220.215,-68.359,-32.715
1744258622.050,-44.434,-34.180,-15.625,-26.855,65.430
1744258622.053,30.273,-23.438,157.227,4.395,1.953
1744258622.057,-26.855,-26.367,-4.395,-23.926,-91.309
1744258622.061,-105.469,-35.645,-194.336,-57.129,-48.828
1744258622.065,-63.965,-33.691,-69.824,-36.621,-20.508
1744258622.069,21.973,-23.926,152.832,6.836,-86.914
1744258622.073,-4.883,-28.320,72.266,-7.324,-94.727
1744258622.077,-108.887,-39.062,-185.059,-60.059,-47.363
1744258622.081,-97.168,-29.297,-147.461,-43.457,-42.480
1744258622.085,15.625,-12.207,116.211,3.906,-62.500
1744258622.089,24.414,-18.066,123.535,-31.738,-90.332
1744258622.093,-80.078,-42.969,-142.578,-75.195,-166.504
1744258622.096,-111.816,-42.969,-199.219,-64.453,-142.578
1744258622.100,-17.578,-20.508,64.453,-23.926,-61.035
1744258622.104,36.621,-16.113,175.293,-9.277,-145.508
1744258622.108,-46.875,-35.156,-54.688,-44.922,-152.344
1744258622.112,-113.281,-47.852,-220.703,-84.473,-64.941
1744258622.116,-40.527,-34.668,-30.273,-55.176,-35.156
1744258622.120,42.480,-20.508,172.363,-3.906,-20.996
1744258622.124,-17.090,-32.227,8.301,-31.250,-64.941
1744258622.128,-113.770,-43.945,-226.562,-67.383,-15.625
1744258622.132,-69.824,-40.527,-114.258,-47.852,-35.156
1744258622.136,33.691,-18.555,135.254,-14.648,-44.434
1744258622.139,13.672,-17.578,78.613,-20.508,-24.902
1744258622.143,-99.121,-35.645,-178.711,-61.523,-11.230
1744258622.147,-107.910,-35.156,-175.781,-63.965,-8.789
1744258622.151,4.395,-11.719,97.168,-28.809,13.672
1744258622.155,27.344,-10.742,143.066,-30.762,-1.465
1744258622.159,-70.801,-37.109,-108.398,-74.707,-84.961
1744258622.163,-109.863,-44.922,-206.543,-77.637,-54.688
1744258622.167,-17.578,-22.949,27.832,-13.184,42.480
1744258622.171,41.016,-17.578,157.227,-3.418,17.090
1744258622.175,-45.898,-38.574,-59.082,-57.129,-102.051
1744258622.178,-118.164,-40.527,-220.215,-85.938,-130.859
1744258622.182,-49.805,-27.832,-42.480,-51.270,-71.777
1744258622.186,39.062,-16.113,158.691,-8.789,-85.449
1744258622.190,-4.395,-24.902,33.691,-20.020,-116.699
1744258622.194,-102.051,-46.875,-204.590,-60.059,-86.914
1744258622.198,-69.336,-33.203,-115.234,-51.758,-31.250
1744258622.202,39.062,-9.277,153.320,-2.441,11.719
1744258622.206,31.738,-23.438,99.121,-17.090,57.617
1744258622.210,-83.496,-42.969,-179.199,-68.359,34.180
1744258622.214,-98.145,-41.016,-182.617,-62.012,-66.406
1744258622.218,11.719,-29.297,85.938,-24.902,-107.910
1744258622.221,47.363,-20.020,154.785,-15.137,-151.367
1744258622.225,-52.246,-41.016,-104.980,-54.688,-116.699
1744258622.229,-109.375,-50.293,-218.262,-64.941,-62.988
1744258622.233,-23.438,-24.902,10.742,-14.160,-37.109
1744258622.237,38.574,-14.648,160.645,1.465,-31.738
1744258622.241,-35.156,-32.227,-24.414,-22.949,-37.109
1744258622.245,-116.211,-34.668,-185.547,-59.082,-60.059
1744258622.249,-60.059,-22.461,-20.996,-41.016,-53.223
1744258622.253,37.598,-16.602,177.734,-8.301,-93.750
1744258622.257,2.441,-26.855,58.105,-40.527,-129.883
1744258622.260,-97.656,-39.551,-187.988,-67.871,-90.332
1744258622.264,-81.055,-32.715,-138.184,-31.250,-2.441
1744258622.268,24.414,-16.602,126.465,-8.301,24.902
1744258622.272,27.344,-24.414,114.746,-13.672,-69.336
1744258622.276,-79.102,-39.551,-149.414,-47.363,-113.770
1744258622.280,-96.191,-34.180,-178.223,-55.176,-144.531
1744258622.284,11.230,-17.090,73.242,-13.184,-108.887
1744258622.288,52.246,-12.207,144.043,-5.859,-37.109
1744258622.292,-47.852,-29.297,-82.031,-47.363,-36.133
1744258622.296,-105.957,-41.504,-200.195,-57.129,28.320
1744258622.300,-20.020,-25.879,9.766,-13.672,62.500
1744258622.303,49.805,-13.672,173.828,11.719,18.066
1744258622.307,-13.672,-30.762,-3.906,-16.113,-36.621
1744258622.311,-97.656,-46.875,-224.121,-48.828,-57.129
1744258622.315,-46.387,-32.227,-101.074,-33.691,-7.324
1744258622.319,54.688,-16.113,140.137,3.418,5.859
1744258622.323,22.949,-16.113,74.219,2.441,-0.977
1744258622.327,-88.867,-31.738,-177.734,-41.504,-33.691
1744258622.331,-90.820,-33.691,-150.879,-46.875,21.973
1744258622.335,16.602,-13.672,111.328,-11.719,63.965
1744258622.339,33.203,-11.230,142.090,-11.719,-12.207
1744258622.343,-74.707,-33.691,-117.188,-48.828,-57.617
1744258622.346,-105.469,-37.598,-191.895,-66.895,11.719
1744258622.350,-2.441,-19.531,54.199,-25.879,102.051
1744258622.354,46.387,-22.461,159.668,-6.348,42.969
1744258622.358,-41.016,-35.156,-66.895,-45.410,-49.316
1744258622.362,-102.539,-37.598,-220.215,-63.965,-50.293
1744258622.366,-27.344,-23.926,-27.344,-20.508,0.977
1744258622.370,49.316,-10.254,172.363,22.461,-3.906
1744258622.374,-12.695,-25.879,22.461,-16.602,-42.969
1744258622.378,-111.328,-42.480,-208.496,-66.895,-30.273
1744258622.382,-78.125,-32.715,-102.539,-42.969,56.641
1744258622.385,31.250,-9.277,155.762,-3.906,108.887
1744258622.389,18.555,-17.578,105.469,-12.207,-17.578
1744258622.393,-93.262,-47.363,-170.898,-45.410,-37.598
1744258622.397,-108.398,-47.852,-184.570,-56.152,43.457
1744258622.401,-1.465,-17.090,107.910,-27.832,24.902
1744258622.405,28.320,-20.020,153.809,-23.438,-3.418
1744258622.409,-78.613,-49.805,-130.859,-69.824,-58.594
1744258622.413,-121.582,-48.828,-227.051,-81.543,-77.637
1744258622.417,-26.367,-20.020,20.996,-30.762,16.602
1744258622.421,37.109,-11.230,157.227,-1.953,-0.977
1744258622.425,-41.992,-37.109,-57.617,-57.129,-112.793
1744258622.428,-117.676,-45.898,-225.586,-83.496,-82.031
1744258622.432,-46.387,-20.020,-34.180,-39.062,-11.230
1744258622.436,40.039,-11.719,175.781,-6.836,-2.930
1744258622.440,-6.348,-28.809,31.250,-39.062,-51.758
1744258622.444,-102.539,-45.410,-222.168,-70.312,-172.363
1744258622.448,-82.520,-40.527,-140.625,-44.434,-28.809
1744258622.452,26.855,-19.531,125.488,-17.090,111.328
1744258622.456,21.973,-20.508,95.703,-31.738,14.160
1744258622.460,-94.238,-41.504,-170.898,-71.289,-67.871
1744258622.464,-109.863,-44.434,-192.383,-62.012,-72.266
1744258622.468,-2.930,-24.902,71.777,-17.090,-77.148
1744258622.471,32.227,-27.344,136.719,-27.344,-143.066
1744258622.475,-62.500,-42.969,-112.305,-71.777,-193.359
1744258622.479,-115.723,-38.574,-207.520,-82.520,-51.758
1744258622.483,-29.785,-19.043,22.461,-40.039,-1.953
1744258622.487,38.574,-19.043,150.879,-21.484,-46.875
1744258622.491,-39.551,-36.133,-48.828,-63.477,-72.754
1744258622.495,-118.652,-38.574,-230.469,-94.238,-39.551
1744258622.499,-62.012,-29.785,-87.891,-51.270,48.340
1744258622.503,29.785,-18.066,135.254,-4.395,42.969
1744258622.507,-4.883,-28.809,40.039,-31.250,16.602
1744258622.510,-107.910,-46.875,-210.449,-71.777,-42.480
1744258622.514,-89.355,-37.598,-157.715,-62.500,-80.078
1744258622.518,17.090,-12.207,114.258,-21.973,-38.574
1744258622.522,16.602,-25.879,98.145,-20.996,26.855
1744258622.526,-88.867,-46.875,-151.855,-59.570,2.930
1744258622.530,-108.887,-32.715,-186.035,-67.871,-4.883
1744258622.534,-8.301,-22.461,49.805,-14.648,48.340
1744258622.538,34.668,-25.879,131.836,9.277,-117.188
1744258622.542,-52.246,-41.016,-108.398,-46.387,-176.270
1744258622.546,-111.816,-43.457,-236.816,-67.383,-96.680
1744258622.550,-33.691,-25.391,-30.762,-31.250,-88.867
1744258622.553,38.086,-16.602,139.648,-11.719,-60.547
1744258622.557,-21.973,-30.273,-19.043,-36.133,-43.457
1744258622.561,-107.910,-43.945,-227.051,-69.824,-26.367
1744258622.565,-61.035,-26.855,-96.191,-46.875,44.434
1744258622.569,37.598,-11.719,135.742,0.488,62.012
1744258622.573,12.207,-16.602,57.617,-15.137,47.363
1744258622.577,-89.355,-28.320,-180.176,-47.363,15.625
1744258622.581,-89.355,-30.273,-158.691,-34.180,-22.461
1744258622.585,19.043,-12.207,104.980,8.789,20.020
1744258622.589,39.062,-16.602,125.488,17.090,42.969
1744258622.592,-65.430,-37.598,-149.414,-48.340,-25.391
1744258622.596,-100.586,-31.738,-212.891,-59.570,-52.246
1744258622.600,-4.395,-13.672,40.527,3.418,-25.879
1744258622.604,44.434,-9.766,156.738,13.672,-49.805
1744258622.608,-42.480,-28.809,-63.965,-39.551,-120.605
1744258622.612,-113.281,-41.504,-219.238,-63.965,-36.133
1744258622.616,-48.340,-31.738,-40.039,-28.320,27.344
1744258622.620,41.992,-12.695,164.062,1.465,-88.379
1744258622.624,-11.719,-26.367,20.508,-34.180,-155.273
1744258622.628,-113.281,-49.805,-224.609,-68.359,-155.762
1744258622.632,-74.219,-41.504,-124.023,-38.086,-117.188
1744258622.635,38.086,-16.602,140.137,10.742,-116.699
1744258622.639,24.414,-18.555,91.309,-5.371,-176.758
1744258622.643,-84.473,-50.781,-185.547,-63.477,-151.855
1744258622.647,-94.727,-48.828,-188.477,-63.477,-44.922
1744258622.651,13.672,-20.996,82.031,-12.695,19.531
1744258622.655,43.945,-19.531,136.230,-4.883,-27.832
1744258622.659,-59.570,-36.133,-117.676,-49.805,-79.590
1744258622.663,-107.910,-43.945,-218.750,-60.547,-36.621
1744258622.667,-18.066,-19.043,35.156,-22.461,-29.785
1744258622.671,41.992,-11.230,174.316,1.953,-94.238
1744258622.675,-41.504,-41.504,-58.594,-35.645,-139.160
1744258622.678,-119.141,-46.875,-239.258,-69.824,-92.285
1744258622.682,-56.152,-29.785,-57.617,-28.320,8.301
1744258622.686,34.180,-19.531,144.043,14.160,38.086
1744258622.690,-10.742,-28.809,19.043,-30.762,-43.457
1744258622.694,-116.699,-43.945,-218.262,-79.590,-69.336
1744258622.698,-82.031,-25.391,-129.395,-53.223,-44.434
1744258622.702,37.598,-4.883,128.418,-5.859,-29.785
1744258622.706,32.227,-15.625,90.820,-13.672,-53.711
1744258622.710,-80.566,-41.504,-173.828,-63.965,-19.531
1744258622.714,-102.051,-31.738,-185.547,-63.965,36.621
1744258622.717,7.324,-4.883,83.984,-18.555,42.969
1744258622.721,50.293,-7.812,146.973,1.465,-19.043
1744258622.725,-49.316,-32.715,-116.699,-35.645,-77.637
1744258622.729,-103.516,-38.086,-227.051,-54.688,-74.707
1744258622.733,-20.020,-19.043,4.395,-6.348,20.508
1744258622.737,50.293,-8.789,158.691,16.113,48.340
1744258622.741,-18.555,-25.391,-32.715,-28.809,-69.824
1744258622.745,-109.375,-41.016,-223.633,-58.594,-52.734
1744258622.749,-59.082,-31.738,-70.801,-43.945,60.059
1744258622.753,37.109,-14.160,152.344,10.742,91.309
1744258622.757,1.953,-21.973,55.176,-1.465,-0.977
1744258622.760,-98.145,-37.598,-186.523,-79.590,-72.754
1744258622.764,-82.031,-27.832,-145.996,-70.312,-79.102
1744258622.768,21.973,-12.207,96.191,-25.879,47.363
1744258622.772,26.367,-21.973,85.938,-24.902,32.227
1744258622.776,-80.566,-36.133,-166.504,-65.430,-85.938
1744258622.780,-111.816,-35.156,-218.262,-63.477,-41.992
1744258622.784,-16.602,-15.137,40.527,-15.625,70.312
1744258622.788,29.785,-9.277,138.184,-23.438,40.039
1744258622.792,-56.641,-31.250,-100.098,-63.965,-46.875
1744258622.796,-120.117,-39.551,-228.516,-74.707,-50.781
1744258622.800,-47.852,-23.438,-19.043,-35.156,-11.230
1744258622.803,31.738,-16.113,146.973,-4.395,64.453
1744258622.807,-23.926,-23.926,-1.953,-46.387,74.707
1744258622.811,-111.328,-35.645,-199.707,-83.496,-49.805
1744258622.815,-68.359,-25.879,-88.379,-44.434,-70.801
1744258622.819,29.785,-14.160,138.672,-4.883,-87.891
1744258622.823,11.230,-20.508,69.336,-17.578,-150.879
1744258622.827,-99.121,-39.551,-191.895,-53.223,-118.164
1744258622.831,-101.562,-42.969,-177.246,-79.590,-9.277
1744258622.835,16.113,-21.484,96.680,-28.320,75.195
1744258622.839,40.527,-23.926,120.605,-9.766,19.531
1744258622.842,-60.059,-41.504,-138.184,-72.266,-22.461
1744258622.846,-97.168,-38.086,-210.449,-69.336,14.648
1744258622.850,-13.672,-23.438,27.832,-22.949,-17.578
1744258622.854,36.621,-17.090,159.180,-0.488,-22.461
1744258622.858,-43.945,-33.203,-53.711,-22.461,22.461
1744258622.862,-116.211,-49.805,-220.215,-81.543,-3.906
1744258622.866,-50.293,-34.668,-41.992,-55.176,38.086
1744258622.870,37.598,-18.555,159.180,-9.277,111.816
1744258622.874,-8.301,-33.203,18.555,-28.809,-5.371
1744258622.878,-103.027,-45.898,-208.008,-69.824,-123.047
1744258622.882,-74.219,-36.133,-123.047,-66.406,-101.074
1744258622.885,27.344,-20.508,125.488,-15.625,-57.617
1744258622.889,20.508,-26.855,88.379,-25.879,-34.180
1744258622.893,-86.914,-44.922,-179.688,-72.754,-68.359
1744258622.897,-94.727,-39.551,-184.082,-59.570,-74.707
1744258622.901,12.695,-11.230,102.539,-10.742,-31.250
1744258622.905,35.156,-15.137,147.949,-8.301,-90.332
1744258622.909,-63.965,-47.363,-130.859,-58.594,-108.398
1744258622.913,-109.863,-48.340,-228.516,-64.453,-86.426
1744258622.917,-14.648,-22.949,11.230,-21.484,-33.691
